t,Date,Exp_date,Day,Time,ID,Species_ID,Species,Colony,Prec,Tank_n,Treatment,Meas_type,Frg_n,ML,F,Fm,YII,obs,Survived_day,Status,Region,Year
3853131279,2022-02-04,Day0,0,10:14:39,Spi_B_ST_02,Spi,Stylophora pistillata,B,ST,Tank_2,Heat,Light,02,15,0.186,0.461,0.597,1,NA,NA,Fiji,NA
3853131285,2022-02-04,Day0,0,10:14:45,Spi_B_ST_02,Spi,Stylophora pistillata,B,ST,Tank_2,Heat,Light,02,15,0.143,0.302,0.526,2,NA,NA,Fiji,NA
3853131299,2022-02-04,Day0,0,10:14:59,Spi_B_ST_02,Spi,Stylophora pistillata,B,ST,Tank_2,Heat,Light,02,15,0.617,1.437,0.571,3,NA,NA,Fiji,NA
3853131318,2022-02-04,Day0,0,10:15:18,Spi_A_VT_02,Spi,Stylophora pistillata,A,VT,Tank_2,Heat,Light,02,15,0.894,2.175,0.589,1,NA,NA,Fiji,NA
3853131321,2022-02-04,Day0,0,10:15:21,Spi_A_VT_02,Spi,Stylophora pistillata,A,VT,Tank_2,Heat,Light,02,15,0.919,2.306,0.601,2,NA,NA,Fiji,NA
3853131325,2022-02-04,Day0,0,10:15:25,Spi_A_VT_02,Spi,Stylophora pistillata,A,VT,Tank_2,Heat,Light,02,15,0.727,1.763,0.588,3,NA,NA,Fiji,NA
3853131341,2022-02-04,Day0,0,10:15:41,Spi_D_VT_02,Spi,Stylophora pistillata,D,VT,Tank_2,Heat,Light,02,15,0.791,1.917,0.587,1,NA,NA,Fiji,NA
3853131347,2022-02-04,Day0,0,10:15:47,Spi_D_VT_02,Spi,Stylophora pistillata,D,VT,Tank_2,Heat,Light,02,15,0.55,1.278,0.57,2,NA,NA,Fiji,NA
3853131351,2022-02-04,Day0,0,10:15:51,Spi_D_VT_02,Spi,Stylophora pistillata,D,VT,Tank_2,Heat,Light,02,15,0.75,1.871,0.599,3,NA,NA,Fiji,NA
3853131364,2022-02-04,Day0,0,10:16:04,Spi_C_VT_02,Spi,Stylophora pistillata,C,VT,Tank_2,Heat,Light,02,15,0.497,1.092,0.545,1,NA,NA,Fiji,NA
3853131367,2022-02-04,Day0,0,10:16:07,Spi_C_VT_02,Spi,Stylophora pistillata,C,VT,Tank_2,Heat,Light,02,15,0.456,0.974,0.532,2,NA,NA,Fiji,NA
3853131371,2022-02-04,Day0,0,10:16:11,Spi_C_VT_02,Spi,Stylophora pistillata,C,VT,Tank_2,Heat,Light,02,15,0.54,1.204,0.551,3,NA,NA,Fiji,NA
3853131382,2022-02-04,Day0,0,10:16:22,Spi_A_ST_02,Spi,Stylophora pistillata,A,ST,Tank_2,Heat,Light,02,15,0.628,1.44,0.564,1,NA,NA,Fiji,NA
3853131385,2022-02-04,Day0,0,10:16:25,Spi_A_ST_02,Spi,Stylophora pistillata,A,ST,Tank_2,Heat,Light,02,15,0.615,1.367,0.55,2,NA,NA,Fiji,NA
3853131389,2022-02-04,Day0,0,10:16:29,Spi_A_ST_02,Spi,Stylophora pistillata,A,ST,Tank_2,Heat,Light,02,15,0.67,1.527,0.561,3,NA,NA,Fiji,NA
3853131399,2022-02-04,Day0,0,10:16:39,Spi_C_ST_02,Spi,Stylophora pistillata,C,ST,Tank_2,Heat,Light,02,15,0.435,1.016,0.572,1,NA,NA,Fiji,NA
3853131403,2022-02-04,Day0,0,10:16:43,Spi_C_ST_02,Spi,Stylophora pistillata,C,ST,Tank_2,Heat,Light,02,15,0.498,1.355,0.632,2,NA,NA,Fiji,NA
3853131407,2022-02-04,Day0,0,10:16:47,Spi_C_ST_02,Spi,Stylophora pistillata,C,ST,Tank_2,Heat,Light,02,15,0.62,1.624,0.618,3,NA,NA,Fiji,NA
3853131416,2022-02-04,Day0,0,10:16:56,Spi_E_ST_02,Spi,Stylophora pistillata,E,ST,Tank_2,Heat,Light,02,15,0.447,1.084,0.588,1,NA,NA,Fiji,NA
3853131421,2022-02-04,Day0,0,10:17:01,Spi_E_ST_02,Spi,Stylophora pistillata,E,ST,Tank_2,Heat,Light,02,15,0.474,1.118,0.576,2,NA,NA,Fiji,NA
3853131425,2022-02-04,Day0,0,10:17:05,Spi_E_ST_02,Spi,Stylophora pistillata,E,ST,Tank_2,Heat,Light,02,15,0.533,1.247,0.573,3,NA,NA,Fiji,NA
3853131437,2022-02-04,Day0,0,10:17:17,Spi_D_ST_02,Spi,Stylophora pistillata,D,ST,Tank_2,Heat,Light,02,15,0.947,2.126,0.555,1,NA,NA,Fiji,NA
3853131445,2022-02-04,Day0,0,10:17:25,Spi_D_ST_02,Spi,Stylophora pistillata,D,ST,Tank_2,Heat,Light,02,15,0.596,1.402,0.575,2,NA,NA,Fiji,NA
3853131451,2022-02-04,Day0,0,10:17:31,Spi_D_ST_02,Spi,Stylophora pistillata,D,ST,Tank_2,Heat,Light,02,15,0.523,1.212,0.568,3,NA,NA,Fiji,NA
3853131471,2022-02-04,Day0,0,10:17:51,Spi_A_Control_02,Spi,Stylophora pistillata,A,Ambient,Tank_2,Heat,Light,02,15,0.854,2.274,0.624,1,NA,NA,Fiji,NA
3853131478,2022-02-04,Day0,0,10:17:58,Spi_A_Control_02,Spi,Stylophora pistillata,A,Ambient,Tank_2,Heat,Light,02,15,0.855,2.156,0.603,2,NA,NA,Fiji,NA
3853131485,2022-02-04,Day0,0,10:18:05,Spi_A_Control_02,Spi,Stylophora pistillata,A,Ambient,Tank_2,Heat,Light,02,15,0.627,1.66,0.622,3,NA,NA,Fiji,NA
3853131503,2022-02-04,Day0,0,10:18:23,Spi_D_Control_02,Spi,Stylophora pistillata,D,Ambient,Tank_2,Heat,Light,02,15,0.774,1.899,0.592,1,NA,NA,Fiji,NA
3853131515,2022-02-04,Day0,0,10:18:35,Spi_D_Control_02,Spi,Stylophora pistillata,D,Ambient,Tank_2,Heat,Light,02,15,0.808,2.112,0.617,2,NA,NA,Fiji,NA
3853131520,2022-02-04,Day0,0,10:18:40,Spi_D_Control_02,Spi,Stylophora pistillata,D,Ambient,Tank_2,Heat,Light,02,15,0.767,1.911,0.599,3,NA,NA,Fiji,NA
3853131540,2022-02-04,Day0,0,10:19:00,Spi_E_VT_02,Spi,Stylophora pistillata,E,VT,Tank_2,Heat,Light,02,15,0.616,1.619,0.62,1,NA,NA,Fiji,NA
3853131544,2022-02-04,Day0,0,10:19:04,Spi_E_VT_02,Spi,Stylophora pistillata,E,VT,Tank_2,Heat,Light,02,15,0.305,1.194,0.745,2,NA,NA,Fiji,NA
3853131548,2022-02-04,Day0,0,10:19:08,Spi_E_VT_02,Spi,Stylophora pistillata,E,VT,Tank_2,Heat,Light,02,15,0.645,1.65,0.609,3,NA,NA,Fiji,NA
3853131566,2022-02-04,Day0,0,10:19:26,Spi_C_Control_02,Spi,Stylophora pistillata,C,Ambient,Tank_2,Heat,Light,02,15,0.462,1.25,0.63,1,NA,NA,Fiji,NA
3853131571,2022-02-04,Day0,0,10:19:31,Spi_C_Control_02,Spi,Stylophora pistillata,C,Ambient,Tank_2,Heat,Light,02,15,0.614,1.737,0.647,2,NA,NA,Fiji,NA
3853131574,2022-02-04,Day0,0,10:19:34,Spi_C_Control_02,Spi,Stylophora pistillata,C,Ambient,Tank_2,Heat,Light,02,15,0.435,1.118,0.611,3,NA,NA,Fiji,NA
3853131588,2022-02-04,Day0,0,10:19:48,Spi_E_Control_02,Spi,Stylophora pistillata,E,Ambient,Tank_2,Heat,Light,02,15,0.5,1.31,0.618,1,NA,NA,Fiji,NA
3853131591,2022-02-04,Day0,0,10:19:51,Spi_E_Control_02,Spi,Stylophora pistillata,E,Ambient,Tank_2,Heat,Light,02,15,0.488,1.383,0.647,2,NA,NA,Fiji,NA
3853131596,2022-02-04,Day0,0,10:19:56,Spi_E_Control_02,Spi,Stylophora pistillata,E,Ambient,Tank_2,Heat,Light,02,15,0.504,1.306,0.614,3,NA,NA,Fiji,NA
3853131611,2022-02-04,Day0,0,10:20:11,Spi_B_VT_02,Spi,Stylophora pistillata,B,VT,Tank_2,Heat,Light,02,15,0.719,1.443,0.502,1,NA,NA,Fiji,NA
3853131616,2022-02-04,Day0,0,10:20:16,Spi_B_VT_02,Spi,Stylophora pistillata,B,VT,Tank_2,Heat,Light,02,15,0.919,2.232,0.588,2,NA,NA,Fiji,NA
3853131624,2022-02-04,Day0,0,10:20:24,Spi_B_VT_02,Spi,Stylophora pistillata,B,VT,Tank_2,Heat,Light,02,15,0.558,1.409,0.604,3,NA,NA,Fiji,NA
3853131650,2022-02-04,Day0,0,10:20:50,Spi_B_Control_02,Spi,Stylophora pistillata,B,Ambient,Tank_2,Heat,Light,02,15,0.626,1.677,0.627,1,NA,NA,Fiji,NA
3853131656,2022-02-04,Day0,0,10:20:56,Spi_B_Control_02,Spi,Stylophora pistillata,B,Ambient,Tank_2,Heat,Light,02,15,0.548,1.425,0.615,2,NA,NA,Fiji,NA
3853131661,2022-02-04,Day0,0,10:21:01,Spi_B_Control_02,Spi,Stylophora pistillata,B,Ambient,Tank_2,Heat,Light,02,15,0.659,1.823,0.639,3,NA,NA,Fiji,NA
3853131766,2022-02-04,Day0,0,10:22:46,Spi_B_ST_03,Spi,Stylophora pistillata,B,ST,Tank_3,Control,Light,03,15,0.8,1.973,0.595,1,NA,NA,Fiji,NA
3853131770,2022-02-04,Day0,0,10:22:50,Spi_B_ST_03,Spi,Stylophora pistillata,B,ST,Tank_3,Control,Light,03,15,0.248,0.792,0.687,2,NA,NA,Fiji,NA
3853131777,2022-02-04,Day0,0,10:22:57,Spi_B_ST_03,Spi,Stylophora pistillata,B,ST,Tank_3,Control,Light,03,15,0.55,1.596,0.655,3,NA,NA,Fiji,NA
3853131823,2022-02-04,Day0,0,10:23:43,Spi_D_VT_03,Spi,Stylophora pistillata,D,VT,Tank_3,Control,Light,03,15,0.836,2.029,0.588,1,NA,NA,Fiji,NA
3853131829,2022-02-04,Day0,0,10:23:49,Spi_D_VT_03,Spi,Stylophora pistillata,D,VT,Tank_3,Control,Light,03,15,1.038,2.546,0.592,2,NA,NA,Fiji,NA
3853131833,2022-02-04,Day0,0,10:23:53,Spi_D_VT_03,Spi,Stylophora pistillata,D,VT,Tank_3,Control,Light,03,15,0.742,1.775,0.582,3,NA,NA,Fiji,NA
3853131858,2022-02-04,Day0,0,10:24:18,Spi_D_ST_03,Spi,Stylophora pistillata,D,ST,Tank_3,Control,Light,03,15,1.031,2.374,0.566,1,NA,NA,Fiji,NA
3853131865,2022-02-04,Day0,0,10:24:25,Spi_D_ST_03,Spi,Stylophora pistillata,D,ST,Tank_3,Control,Light,03,15,0.684,1.614,0.576,2,NA,NA,Fiji,NA
3853131870,2022-02-04,Day0,0,10:24:30,Spi_D_ST_03,Spi,Stylophora pistillata,D,ST,Tank_3,Control,Light,03,15,0.824,1.984,0.585,3,NA,NA,Fiji,NA
3853131883,2022-02-04,Day0,0,10:24:43,Spi_E_VT_03,Spi,Stylophora pistillata,E,VT,Tank_3,Control,Light,03,15,0.476,1.148,0.585,1,NA,NA,Fiji,NA
3853131888,2022-02-04,Day0,0,10:24:48,Spi_E_VT_03,Spi,Stylophora pistillata,E,VT,Tank_3,Control,Light,03,15,0.635,1.534,0.586,2,NA,NA,Fiji,NA
3853131892,2022-02-04,Day0,0,10:24:52,Spi_E_VT_03,Spi,Stylophora pistillata,E,VT,Tank_3,Control,Light,03,15,0.488,1.124,0.566,3,NA,NA,Fiji,NA
3853131901,2022-02-04,Day0,0,10:25:01,Spi_C_ST_03,Spi,Stylophora pistillata,C,ST,Tank_3,Control,Light,03,15,0.57,1.412,0.596,1,NA,NA,Fiji,NA
3853131905,2022-02-04,Day0,0,10:25:05,Spi_C_ST_03,Spi,Stylophora pistillata,C,ST,Tank_3,Control,Light,03,15,0.53,1.244,0.574,2,NA,NA,Fiji,NA
3853131910,2022-02-04,Day0,0,10:25:10,Spi_C_ST_03,Spi,Stylophora pistillata,C,ST,Tank_3,Control,Light,03,15,0.562,1.363,0.588,3,NA,NA,Fiji,NA
3853131918,2022-02-04,Day0,0,10:25:18,Spi_A_VT_03,Spi,Stylophora pistillata,A,VT,Tank_3,Control,Light,03,15,0.803,1.862,0.569,1,NA,NA,Fiji,NA
3853131922,2022-02-04,Day0,0,10:25:22,Spi_A_VT_03,Spi,Stylophora pistillata,A,VT,Tank_3,Control,Light,03,15,0.801,1.849,0.567,2,NA,NA,Fiji,NA
3853131927,2022-02-04,Day0,0,10:25:27,Spi_A_VT_03,Spi,Stylophora pistillata,A,VT,Tank_3,Control,Light,03,15,0.651,1.457,0.553,3,NA,NA,Fiji,NA
3853131938,2022-02-04,Day0,0,10:25:38,Spi_C_VT_03,Spi,Stylophora pistillata,C,VT,Tank_3,Control,Light,03,15,0.533,1.251,0.574,1,NA,NA,Fiji,NA
3853131941,2022-02-04,Day0,0,10:25:41,Spi_C_VT_03,Spi,Stylophora pistillata,C,VT,Tank_3,Control,Light,03,15,0.467,1.155,0.596,2,NA,NA,Fiji,NA
3853131945,2022-02-04,Day0,0,10:25:45,Spi_C_VT_03,Spi,Stylophora pistillata,C,VT,Tank_3,Control,Light,03,15,0.409,0.957,0.573,3,NA,NA,Fiji,NA
3853131957,2022-02-04,Day0,0,10:25:57,Spi_B_VT_03,Spi,Stylophora pistillata,B,VT,Tank_3,Control,Light,03,15,0.748,1.836,0.593,1,NA,NA,Fiji,NA
3853131961,2022-02-04,Day0,0,10:26:01,Spi_B_VT_03,Spi,Stylophora pistillata,B,VT,Tank_3,Control,Light,03,15,0.573,1.288,0.555,2,NA,NA,Fiji,NA
3853131973,2022-02-04,Day0,0,10:26:13,Spi_B_VT_03,Spi,Stylophora pistillata,B,VT,Tank_3,Control,Light,03,15,0.744,1.934,0.615,3,NA,NA,Fiji,NA
3853131991,2022-02-04,Day0,0,10:26:31,Spi_A_ST_03,Spi,Stylophora pistillata,A,ST,Tank_3,Control,Light,03,15,0.789,1.978,0.601,1,NA,NA,Fiji,NA
3853131997,2022-02-04,Day0,0,10:26:37,Spi_A_ST_03,Spi,Stylophora pistillata,A,ST,Tank_3,Control,Light,03,15,0.726,1.777,0.591,2,NA,NA,Fiji,NA
3853132002,2022-02-04,Day0,0,10:26:42,Spi_A_ST_03,Spi,Stylophora pistillata,A,ST,Tank_3,Control,Light,03,15,0.662,1.616,0.59,3,NA,NA,Fiji,NA
3853132013,2022-02-04,Day0,0,10:26:53,Spi_A_Control_03,Spi,Stylophora pistillata,A,Ambient,Tank_3,Control,Light,03,15,0.613,1.494,0.59,1,NA,NA,Fiji,NA
3853132017,2022-02-04,Day0,0,10:26:57,Spi_A_Control_03,Spi,Stylophora pistillata,A,Ambient,Tank_3,Control,Light,03,15,0.792,1.948,0.593,2,NA,NA,Fiji,NA
3853132021,2022-02-04,Day0,0,10:27:01,Spi_A_Control_03,Spi,Stylophora pistillata,A,Ambient,Tank_3,Control,Light,03,15,0.897,2.307,0.611,3,NA,NA,Fiji,NA
3853132034,2022-02-04,Day0,0,10:27:14,Spi_E_Control_03,Spi,Stylophora pistillata,E,Ambient,Tank_3,Control,Light,03,15,0.56,1.519,0.631,1,NA,NA,Fiji,NA
3853132038,2022-02-04,Day0,0,10:27:18,Spi_E_Control_03,Spi,Stylophora pistillata,E,Ambient,Tank_3,Control,Light,03,15,0.58,1.563,0.629,2,NA,NA,Fiji,NA
3853132041,2022-02-04,Day0,0,10:27:21,Spi_E_Control_03,Spi,Stylophora pistillata,E,Ambient,Tank_3,Control,Light,03,15,0.496,1.262,0.607,3,NA,NA,Fiji,NA
3853132052,2022-02-04,Day0,0,10:27:32,Spi_B_Control_03,Spi,Stylophora pistillata,B,Ambient,Tank_3,Control,Light,03,15,0.647,1.787,0.638,1,NA,NA,Fiji,NA
3853132057,2022-02-04,Day0,0,10:27:37,Spi_B_Control_03,Spi,Stylophora pistillata,B,Ambient,Tank_3,Control,Light,03,15,0.808,2.059,0.608,2,NA,NA,Fiji,NA
3853132063,2022-02-04,Day0,0,10:27:43,Spi_B_Control_03,Spi,Stylophora pistillata,B,Ambient,Tank_3,Control,Light,03,15,0.674,1.719,0.608,3,NA,NA,Fiji,NA
3853132073,2022-02-04,Day0,0,10:27:53,Spi_C_Control_03,Spi,Stylophora pistillata,C,Ambient,Tank_3,Control,Light,03,15,0.521,1.212,0.57,1,NA,NA,Fiji,NA
3853132077,2022-02-04,Day0,0,10:27:57,Spi_C_Control_03,Spi,Stylophora pistillata,C,Ambient,Tank_3,Control,Light,03,15,0.574,1.625,0.647,2,NA,NA,Fiji,NA
3853132082,2022-02-04,Day0,0,10:28:02,Spi_C_Control_03,Spi,Stylophora pistillata,C,Ambient,Tank_3,Control,Light,03,15,0.5,1.262,0.604,3,NA,NA,Fiji,NA
3853132091,2022-02-04,Day0,0,10:28:11,Spi_E_ST_03,Spi,Stylophora pistillata,E,ST,Tank_3,Control,Light,03,15,0.378,0.84,0.55,1,NA,NA,Fiji,NA
3853132096,2022-02-04,Day0,0,10:28:16,Spi_E_ST_03,Spi,Stylophora pistillata,E,ST,Tank_3,Control,Light,03,15,0.517,1.294,0.6,2,NA,NA,Fiji,NA
3853132099,2022-02-04,Day0,0,10:28:19,Spi_E_ST_03,Spi,Stylophora pistillata,E,ST,Tank_3,Control,Light,03,15,0.386,0.928,0.584,3,NA,NA,Fiji,NA
3853132109,2022-02-04,Day0,0,10:28:29,Spi_D_Control_03,Spi,Stylophora pistillata,D,Ambient,Tank_3,Control,Light,03,15,1.052,2.632,0.6,1,NA,NA,Fiji,NA
3853132114,2022-02-04,Day0,0,10:28:34,Spi_D_Control_03,Spi,Stylophora pistillata,D,Ambient,Tank_3,Control,Light,03,15,1.043,2.565,0.593,2,NA,NA,Fiji,NA
3853132123,2022-02-04,Day0,0,10:28:43,Spi_D_Control_03,Spi,Stylophora pistillata,D,Ambient,Tank_3,Control,Light,03,15,0.771,1.82,0.576,3,NA,NA,Fiji,NA
3853132268,2022-02-04,Day0,0,10:31:08,Spi_B_ST_04,Spi,Stylophora pistillata,B,ST,Tank_4,Heat,Light,04,15,0.926,2.22,0.583,1,NA,NA,Fiji,NA
3853132273,2022-02-04,Day0,0,10:31:13,Spi_B_ST_04,Spi,Stylophora pistillata,B,ST,Tank_4,Heat,Light,04,15,0.73,1.908,0.617,2,NA,NA,Fiji,NA
3853132278,2022-02-04,Day0,0,10:31:18,Spi_B_ST_04,Spi,Stylophora pistillata,B,ST,Tank_4,Heat,Light,04,15,0.717,1.89,0.621,3,NA,NA,Fiji,NA
3853132289,2022-02-04,Day0,0,10:31:29,Spi_C_ST_04,Spi,Stylophora pistillata,C,ST,Tank_4,Heat,Light,04,15,0.451,1.043,0.568,1,NA,NA,Fiji,NA
3853132293,2022-02-04,Day0,0,10:31:33,Spi_C_ST_04,Spi,Stylophora pistillata,C,ST,Tank_4,Heat,Light,04,15,0.694,1.875,0.63,2,NA,NA,Fiji,NA
3853132296,2022-02-04,Day0,0,10:31:36,Spi_C_ST_04,Spi,Stylophora pistillata,C,ST,Tank_4,Heat,Light,04,15,0.591,1.615,0.634,3,NA,NA,Fiji,NA
3853132306,2022-02-04,Day0,0,10:31:46,Spi_B_VT_04,Spi,Stylophora pistillata,B,VT,Tank_4,Heat,Light,04,15,0.587,1.518,0.613,1,NA,NA,Fiji,NA
3853132310,2022-02-04,Day0,0,10:31:50,Spi_B_VT_04,Spi,Stylophora pistillata,B,VT,Tank_4,Heat,Light,04,15,0.625,1.554,0.598,2,NA,NA,Fiji,NA
3853132316,2022-02-04,Day0,0,10:31:56,Spi_B_VT_04,Spi,Stylophora pistillata,B,VT,Tank_4,Heat,Light,04,15,0.529,1.397,0.621,3,NA,NA,Fiji,NA
3853132327,2022-02-04,Day0,0,10:32:07,Spi_D_ST_04,Spi,Stylophora pistillata,D,ST,Tank_4,Heat,Light,04,15,0.799,1.847,0.567,1,NA,NA,Fiji,NA
3853132333,2022-02-04,Day0,0,10:32:13,Spi_D_ST_04,Spi,Stylophora pistillata,D,ST,Tank_4,Heat,Light,04,15,0.466,1.717,0.729,2,NA,NA,Fiji,NA
3853132339,2022-02-04,Day0,0,10:32:19,Spi_D_ST_04,Spi,Stylophora pistillata,D,ST,Tank_4,Heat,Light,04,15,0.641,1.499,0.572,3,NA,NA,Fiji,NA
3853132351,2022-02-04,Day0,0,10:32:31,Spi_E_VT_04,Spi,Stylophora pistillata,E,VT,Tank_4,Heat,Light,04,15,0.57,1.367,0.583,1,NA,NA,Fiji,NA
3853132355,2022-02-04,Day0,0,10:32:35,Spi_E_VT_04,Spi,Stylophora pistillata,E,VT,Tank_4,Heat,Light,04,15,0.559,1.44,0.612,2,NA,NA,Fiji,NA
3853132359,2022-02-04,Day0,0,10:32:39,Spi_E_VT_04,Spi,Stylophora pistillata,E,VT,Tank_4,Heat,Light,04,15,0.584,1.593,0.633,3,NA,NA,Fiji,NA
3853132377,2022-02-04,Day0,0,10:32:57,Spi_A_VT_04,Spi,Stylophora pistillata,A,VT,Tank_4,Heat,Light,04,15,1.1,2.554,0.569,1,NA,NA,Fiji,NA
3853132380,2022-02-04,Day0,0,10:33:00,Spi_A_VT_04,Spi,Stylophora pistillata,A,VT,Tank_4,Heat,Light,04,15,0.876,2.003,0.563,2,NA,NA,Fiji,NA
3853132384,2022-02-04,Day0,0,10:33:04,Spi_A_VT_04,Spi,Stylophora pistillata,A,VT,Tank_4,Heat,Light,04,15,0.762,1.734,0.561,3,NA,NA,Fiji,NA
3853132399,2022-02-04,Day0,0,10:33:19,Spi_D_VT_04,Spi,Stylophora pistillata,D,VT,Tank_4,Heat,Light,04,15,0.983,2.327,0.578,1,NA,NA,Fiji,NA
3853132404,2022-02-04,Day0,0,10:33:24,Spi_D_VT_04,Spi,Stylophora pistillata,D,VT,Tank_4,Heat,Light,04,15,0.785,1.79,0.561,2,NA,NA,Fiji,NA
3853132409,2022-02-04,Day0,0,10:33:29,Spi_D_VT_04,Spi,Stylophora pistillata,D,VT,Tank_4,Heat,Light,04,15,0.757,1.802,0.58,3,NA,NA,Fiji,NA
3853132430,2022-02-04,Day0,0,10:33:50,Spi_C_VT_04,Spi,Stylophora pistillata,C,VT,Tank_4,Heat,Light,04,15,0.648,1.638,0.604,1,NA,NA,Fiji,NA
3853132436,2022-02-04,Day0,0,10:33:56,Spi_C_VT_04,Spi,Stylophora pistillata,C,VT,Tank_4,Heat,Light,04,15,0.608,1.628,0.627,2,NA,NA,Fiji,NA
3853132440,2022-02-04,Day0,0,10:34:00,Spi_C_VT_04,Spi,Stylophora pistillata,C,VT,Tank_4,Heat,Light,04,15,0.733,1.845,0.603,3,NA,NA,Fiji,NA
3853132469,2022-02-04,Day0,0,10:34:29,Spi_A_ST_04,Spi,Stylophora pistillata,A,ST,Tank_4,Heat,Light,04,15,0.667,1.583,0.579,1,NA,NA,Fiji,NA
3853132476,2022-02-04,Day0,0,10:34:36,Spi_A_ST_04,Spi,Stylophora pistillata,A,ST,Tank_4,Heat,Light,04,15,0.652,1.581,0.588,2,NA,NA,Fiji,NA
3853132480,2022-02-04,Day0,0,10:34:40,Spi_A_ST_04,Spi,Stylophora pistillata,A,ST,Tank_4,Heat,Light,04,15,0.77,1.823,0.578,3,NA,NA,Fiji,NA
3853132491,2022-02-04,Day0,0,10:34:51,Spi_E_Control_04,Spi,Stylophora pistillata,E,Ambient,Tank_4,Heat,Light,04,15,0.587,1.528,0.616,1,NA,NA,Fiji,NA
3853132497,2022-02-04,Day0,0,10:34:57,Spi_E_Control_04,Spi,Stylophora pistillata,E,Ambient,Tank_4,Heat,Light,04,15,0.552,1.407,0.608,2,NA,NA,Fiji,NA
3853132500,2022-02-04,Day0,0,10:35:00,Spi_E_Control_04,Spi,Stylophora pistillata,E,Ambient,Tank_4,Heat,Light,04,15,0.339,0.872,0.611,3,NA,NA,Fiji,NA
3853132517,2022-02-04,Day0,0,10:35:17,Spi_B_Control_04,Spi,Stylophora pistillata,B,Ambient,Tank_4,Heat,Light,04,15,0.726,1.915,0.621,1,NA,NA,Fiji,NA
3853132522,2022-02-04,Day0,0,10:35:22,Spi_B_Control_04,Spi,Stylophora pistillata,B,Ambient,Tank_4,Heat,Light,04,15,0.579,1.485,0.61,2,NA,NA,Fiji,NA
3853132527,2022-02-04,Day0,0,10:35:27,Spi_B_Control_04,Spi,Stylophora pistillata,B,Ambient,Tank_4,Heat,Light,04,15,0.708,1.98,0.642,3,NA,NA,Fiji,NA
3853132539,2022-02-04,Day0,0,10:35:39,Spi_A_Control_04,Spi,Stylophora pistillata,A,Ambient,Tank_4,Heat,Light,04,15,0.71,1.733,0.59,1,NA,NA,Fiji,NA
3853132544,2022-02-04,Day0,0,10:35:44,Spi_A_Control_04,Spi,Stylophora pistillata,A,Ambient,Tank_4,Heat,Light,04,15,0.746,1.888,0.605,2,NA,NA,Fiji,NA
3853132548,2022-02-04,Day0,0,10:35:48,Spi_A_Control_04,Spi,Stylophora pistillata,A,Ambient,Tank_4,Heat,Light,04,15,0.79,1.932,0.591,3,NA,NA,Fiji,NA
3853132559,2022-02-04,Day0,0,10:35:59,Spi_C_Control_04,Spi,Stylophora pistillata,C,Ambient,Tank_4,Heat,Light,04,15,0.675,1.449,0.534,1,NA,NA,Fiji,NA
3853132563,2022-02-04,Day0,0,10:36:03,Spi_C_Control_04,Spi,Stylophora pistillata,C,Ambient,Tank_4,Heat,Light,04,15,0.674,1.603,0.58,2,NA,NA,Fiji,NA
3853132568,2022-02-04,Day0,0,10:36:08,Spi_C_Control_04,Spi,Stylophora pistillata,C,Ambient,Tank_4,Heat,Light,04,15,0.516,1.241,0.584,3,NA,NA,Fiji,NA
3853132579,2022-02-04,Day0,0,10:36:19,Spi_D_Control_04,Spi,Stylophora pistillata,D,Ambient,Tank_4,Heat,Light,04,15,1.099,2.86,0.616,1,NA,NA,Fiji,NA
3853132588,2022-02-04,Day0,0,10:36:28,Spi_D_Control_04,Spi,Stylophora pistillata,D,Ambient,Tank_4,Heat,Light,04,15,0.798,1.966,0.594,2,NA,NA,Fiji,NA
3853132592,2022-02-04,Day0,0,10:36:32,Spi_D_Control_04,Spi,Stylophora pistillata,D,Ambient,Tank_4,Heat,Light,04,15,0.327,1.196,0.727,3,NA,NA,Fiji,NA
3853132606,2022-02-04,Day0,0,10:36:46,Spi_E_ST_04,Spi,Stylophora pistillata,E,ST,Tank_4,Heat,Light,04,15,0.609,1.444,0.578,1,NA,NA,Fiji,NA
3853132611,2022-02-04,Day0,0,10:36:51,Spi_E_ST_04,Spi,Stylophora pistillata,E,ST,Tank_4,Heat,Light,04,15,0.576,1.31,0.56,2,NA,NA,Fiji,NA
3853132617,2022-02-04,Day0,0,10:36:57,Spi_E_ST_04,Spi,Stylophora pistillata,E,ST,Tank_4,Heat,Light,04,15,0.442,0.985,0.551,3,NA,NA,Fiji,NA
3853132726,2022-02-04,Day0,0,10:38:46,Pve_A_ST_01,Pve,Pocillopora verrucosa,A,ST,Tank_5,Control,Light,01,15,0.467,1.235,0.622,1,NA,NA,Red Sea,2015
3853132732,2022-02-04,Day0,0,10:38:52,Pve_A_ST_01,Pve,Pocillopora verrucosa,A,ST,Tank_5,Control,Light,01,15,0.456,1.21,0.623,2,NA,NA,Red Sea,2015
3853132737,2022-02-04,Day0,0,10:38:57,Pve_A_ST_01,Pve,Pocillopora verrucosa,A,ST,Tank_5,Control,Light,01,15,0.543,1.481,0.633,3,NA,NA,Red Sea,2015
3853132756,2022-02-04,Day0,0,10:39:16,Pve_B_ST_01,Pve,Pocillopora verrucosa,B,ST,Tank_5,Control,Light,01,15,0.567,1.474,0.615,1,NA,NA,Indonesia,NA
