Species;Species_ID;Colony;Prec;Frg_n;Treatment;Day;Tank_n;Region;F;Fm;YII;obs;Survived_day;Status
Pocillopora verrucosa;Pve;E;Ambient;1;Control;0;Tank_5;Indonesia;0,580;1,505;0,615;1;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;1;Control;0;Tank_5;Indonesia;0,334;0,776;0,570;2;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;1;Control;0;Tank_5;Indonesia;0,540;1,429;0,622;3;NA;NA
Pocillopora verrucosa;Pve;C;VT;1;Control;0;Tank_5;Red Sea;0,392;1,019;0,615;1;NA;NA
Pocillopora verrucosa;Pve;C;VT;1;Control;0;Tank_5;Red Sea;0,690;1,844;0,626;2;NA;NA
Pocillopora verrucosa;Pve;C;VT;1;Control;0;Tank_5;Red Sea;0,638;1,790;0,644;3;NA;NA
Pocillopora verrucosa;Pve;B;VT;1;Control;0;Tank_5;Indonesia;0,533;1,332;0,600;1;NA;NA
Pocillopora verrucosa;Pve;B;VT;1;Control;0;Tank_5;Indonesia;0,660;1,743;0,621;2;NA;NA
Pocillopora verrucosa;Pve;B;VT;1;Control;0;Tank_5;Indonesia;0,603;1,570;0,616;3;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;1;Control;0;Tank_5;Indonesia;0,670;1,785;0,625;1;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;1;Control;0;Tank_5;Indonesia;0,476;1,254;0,620;2;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;1;Control;0;Tank_5;Indonesia;0,580;1,548;0,625;3;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;1;Control;0;Tank_5;Red Sea;0,770;2,218;0,653;1;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;1;Control;0;Tank_5;Red Sea;0,680;1,885;0,639;2;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;1;Control;0;Tank_5;Red Sea;0,789;2,310;0,658;3;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;1;Control;0;Tank_5;Red Sea;0,610;1,718;0,645;1;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;1;Control;0;Tank_5;Red Sea;0,769;2,143;0,641;2;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;1;Control;0;Tank_5;Red Sea;0,693;2,037;0,660;3;NA;NA
Pocillopora verrucosa;Pve;A;ST;2;Heat;0;Tank_6;Red Sea;0,386;0,934;0,587;1;NA;NA
Pocillopora verrucosa;Pve;A;ST;2;Heat;0;Tank_6;Red Sea;0,424;1,035;0,590;2;NA;NA
Pocillopora verrucosa;Pve;A;ST;2;Heat;0;Tank_6;Red Sea;0,389;1,036;0,625;3;NA;NA
Pocillopora verrucosa;Pve;B;ST;2;Heat;0;Tank_6;Indonesia;0,280;0,683;0,590;1;NA;NA
Pocillopora verrucosa;Pve;B;ST;2;Heat;0;Tank_6;Indonesia;0,157;0,363;0,567;2;NA;NA
Pocillopora verrucosa;Pve;B;ST;2;Heat;0;Tank_6;Indonesia;0,256;0,651;0,607;3;NA;NA
Pocillopora verrucosa;Pve;E;ST;2;Heat;0;Tank_6;Indonesia;0,266;0,605;0,560;1;NA;NA
Pocillopora verrucosa;Pve;E;ST;2;Heat;0;Tank_6;Indonesia;0,160;0,359;0,554;2;NA;NA
Pocillopora verrucosa;Pve;E;ST;2;Heat;0;Tank_6;Indonesia;0,257;0,611;0,579;3;NA;NA
Pocillopora verrucosa;Pve;C;ST;2;Heat;0;Tank_6;Red Sea;0,746;1,235;0,396;1;NA;NA
Pocillopora verrucosa;Pve;C;ST;2;Heat;0;Tank_6;Red Sea;0,319;0,717;0,555;2;NA;NA
Pocillopora verrucosa;Pve;C;ST;2;Heat;0;Tank_6;Red Sea;0,353;0,832;0,576;3;NA;NA
Pocillopora verrucosa;Pve;A;VT;2;Heat;0;Tank_6;Red Sea;0,514;1,202;0,572;1;NA;NA
Pocillopora verrucosa;Pve;A;VT;2;Heat;0;Tank_6;Red Sea;0,583;1,424;0,591;2;NA;NA
Pocillopora verrucosa;Pve;A;VT;2;Heat;0;Tank_6;Red Sea;0,454;1,108;0,590;3;NA;NA
Pocillopora verrucosa;Pve;E;VT;2;Heat;0;Tank_6;Indonesia;0,342;0,610;0,439;1;NA;NA
Pocillopora verrucosa;Pve;E;VT;2;Heat;0;Tank_6;Indonesia;0,125;0,255;0,510;2;NA;NA
Pocillopora verrucosa;Pve;E;VT;2;Heat;0;Tank_6;Indonesia;0,351;0,795;0,558;3;NA;NA
Pocillopora verrucosa;Pve;B;VT;2;Heat;0;Tank_6;Indonesia;0,612;1,735;0,647;1;NA;NA
Pocillopora verrucosa;Pve;B;VT;2;Heat;0;Tank_6;Indonesia;0,456;1,195;0,618;2;NA;NA
Pocillopora verrucosa;Pve;B;VT;2;Heat;0;Tank_6;Indonesia;0,830;2,239;0,629;3;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;2;Heat;0;Tank_6;Indonesia;0,569;1,708;0,667;1;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;2;Heat;0;Tank_6;Indonesia;0,614;1,685;0,636;2;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;2;Heat;0;Tank_6;Indonesia;0,440;1,305;0,663;3;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;2;Heat;0;Tank_6;Indonesia;0,678;1,955;0,653;1;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;2;Heat;0;Tank_6;Indonesia;0,569;1,550;0,633;2;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;2;Heat;0;Tank_6;Indonesia;0,694;1,782;0,611;3;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;2;Heat;0;Tank_6;Red Sea;0,802;2,233;0,641;1;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;2;Heat;0;Tank_6;Red Sea;0,770;2,289;0,664;2;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;2;Heat;0;Tank_6;Red Sea;0,714;2,015;0,646;3;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;2;Heat;0;Tank_6;Red Sea;0,932;2,557;0,636;1;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;2;Heat;0;Tank_6;Red Sea;0,888;2,560;0,653;2;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;2;Heat;0;Tank_6;Red Sea;0,728;1,991;0,634;3;NA;NA
Pocillopora verrucosa;Pve;C;VT;2;Heat;0;Tank_6;Red Sea;0,687;1,691;0,594;1;NA;NA
Pocillopora verrucosa;Pve;C;VT;2;Heat;0;Tank_6;Red Sea;0,832;2,189;0,620;2;NA;NA
Pocillopora verrucosa;Pve;C;VT;2;Heat;0;Tank_6;Red Sea;0,435;1,233;0,647;3;NA;NA
Pocillopora verrucosa;Pve;G;ST;1;Control;0;Tank_7;Red Sea;0,457;1,082;0,578;1;NA;NA
Pocillopora verrucosa;Pve;G;ST;1;Control;0;Tank_7;Red Sea;0,724;2,032;0,644;2;NA;NA
Pocillopora verrucosa;Pve;G;ST;1;Control;0;Tank_7;Red Sea;0,635;1,732;0,633;3;NA;NA
Pocillopora verrucosa;Pve;F;ST;1;Control;0;Tank_7;Indonesia;0,682;1,895;0,640;1;NA;NA
Pocillopora verrucosa;Pve;F;ST;1;Control;0;Tank_7;Indonesia;0,887;2,136;0,585;2;NA;NA
Pocillopora verrucosa;Pve;F;ST;1;Control;0;Tank_7;Indonesia;0,779;2,196;0,645;3;NA;NA
Pocillopora verrucosa;Pve;03;ST;1;Control;0;Tank_7;Red Sea;0,676;1,874;0,639;1;NA;NA
Pocillopora verrucosa;Pve;03;ST;1;Control;0;Tank_7;Red Sea;0,514;1,655;0,689;2;NA;NA
Pocillopora verrucosa;Pve;03;ST;1;Control;0;Tank_7;Red Sea;0,665;1,846;0,640;3;NA;NA
Pocillopora verrucosa;Pve;F;VT;1;Control;0;Tank_7;Indonesia;0,550;1,418;0,612;1;NA;NA
Pocillopora verrucosa;Pve;F;VT;1;Control;0;Tank_7;Indonesia;0,709;1,744;0,593;2;NA;NA
Pocillopora verrucosa;Pve;F;VT;1;Control;0;Tank_7;Indonesia;0,801;1,845;0,566;3;NA;NA
Pocillopora verrucosa;Pve;G;VT;1;Control;0;Tank_7;Red Sea;0,586;1,509;0,612;1;NA;NA
Pocillopora verrucosa;Pve;G;VT;1;Control;0;Tank_7;Red Sea;0,500;1,278;0,609;2;NA;NA
Pocillopora verrucosa;Pve;G;VT;1;Control;0;Tank_7;Red Sea;0,698;1,784;0,609;3;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;1;Control;0;Tank_7;Indonesia;0,359;0,944;0,620;1;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;1;Control;0;Tank_7;Indonesia;0,608;1,563;0,611;2;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;1;Control;0;Tank_7;Indonesia;0,723;2,038;0,645;3;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;1;Control;0;Tank_7;Red Sea;0,665;1,882;0,647;1;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;1;Control;0;Tank_7;Red Sea;0,715;1,993;0,641;2;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;1;Control;0;Tank_7;Red Sea;0,539;1,470;0,633;3;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;1;Control;0;Tank_7;Red Sea;0,699;2,034;0,656;1;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;1;Control;0;Tank_7;Red Sea;0,434;1,196;0,637;2;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;1;Control;0;Tank_7;Red Sea;0,740;2,107;0,649;3;NA;NA
Pocillopora verrucosa;Pve;03;VT;1;Control;0;Tank_7;Red Sea;0,723;1,875;0,614;1;NA;NA
Pocillopora verrucosa;Pve;03;VT;1;Control;0;Tank_7;Red Sea;0,678;1,786;0,620;2;NA;NA
Pocillopora verrucosa;Pve;03;VT;1;Control;0;Tank_7;Red Sea;0,807;2,082;0,612;3;NA;NA
Pocillopora verrucosa;Pve;G;ST;2;Heat;0;Tank_8;Red Sea;0,646;1,630;0,604;1;NA;NA
Pocillopora verrucosa;Pve;G;ST;2;Heat;0;Tank_8;Red Sea;0,537;1,433;0,625;2;NA;NA
Pocillopora verrucosa;Pve;G;ST;2;Heat;0;Tank_8;Red Sea;0,826;2,092;0,605;3;NA;NA
Pocillopora verrucosa;Pve;F;ST;2;Heat;0;Tank_8;Indonesia;0,619;1,744;0,645;1;NA;NA
Pocillopora verrucosa;Pve;F;ST;2;Heat;0;Tank_8;Indonesia;0,616;1,758;0,650;2;NA;NA
Pocillopora verrucosa;Pve;F;ST;2;Heat;0;Tank_8;Indonesia;0,959;2,379;0,597;3;NA;NA
Pocillopora verrucosa;Pve;03;ST;2;Heat;0;Tank_8;Red Sea;1,161;3,158;0,632;1;NA;NA
Pocillopora verrucosa;Pve;03;ST;2;Heat;0;Tank_8;Red Sea;0,680;1,801;0,622;2;NA;NA
Pocillopora verrucosa;Pve;03;ST;2;Heat;0;Tank_8;Red Sea;0,658;1,721;0,618;3;NA;NA
Pocillopora verrucosa;Pve;F;VT;2;Heat;0;Tank_8;Indonesia;0,340;0,972;0,650;1;NA;NA
Pocillopora verrucosa;Pve;F;VT;2;Heat;0;Tank_8;Indonesia;0,654;1,645;0,602;2;NA;NA
Pocillopora verrucosa;Pve;F;VT;2;Heat;0;Tank_8;Indonesia;0,605;1,455;0,584;3;NA;NA
Pocillopora verrucosa;Pve;G;VT;2;Heat;0;Tank_8;Red Sea;0,702;1,914;0,633;1;NA;NA
Pocillopora verrucosa;Pve;G;VT;2;Heat;0;Tank_8;Red Sea;0,644;1,625;0,604;2;NA;NA
Pocillopora verrucosa;Pve;G;VT;2;Heat;0;Tank_8;Red Sea;0,749;1,941;0,614;3;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;2;Heat;0;Tank_8;Indonesia;0,716;1,995;0,641;1;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;2;Heat;0;Tank_8;Indonesia;0,644;1,842;0,650;2;NA;NA
Pocillopora verrucosa;Pve;F;Ambient;2;Heat;0;Tank_8;Indonesia;0,481;1,381;0,652;3;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;2;Heat;0;Tank_8;Red Sea;0,747;2,080;0,641;1;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;2;Heat;0;Tank_8;Red Sea;0,587;1,545;0,620;2;NA;NA
Pocillopora verrucosa;Pve;G;Ambient;2;Heat;0;Tank_8;Red Sea;0,723;1,922;0,624;3;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;2;Heat;0;Tank_8;Red Sea;0,505;1,404;0,640;1;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;2;Heat;0;Tank_8;Red Sea;0,618;1,664;0,629;2;NA;NA
Pocillopora verrucosa;Pve;03;Ambient;2;Heat;0;Tank_8;Red Sea;0,573;1,661;0,655;3;NA;NA
Pocillopora verrucosa;Pve;03;VT;2;Heat;0;Tank_8;Red Sea;0,753;2,032;0,629;1;NA;NA
Pocillopora verrucosa;Pve;03;VT;2;Heat;0;Tank_8;Red Sea;0,784;2,098;0,626;2;NA;NA
Pocillopora verrucosa;Pve;03;VT;2;Heat;0;Tank_8;Red Sea;0,701;1,915;0,634;3;NA;NA
Pocillopora verrucosa;Pve;A;VT;3;Control;0;Tank_9;Red Sea;0,494;1,321;0,626;1;NA;NA
Pocillopora verrucosa;Pve;A;VT;3;Control;0;Tank_9;Red Sea;0,502;1,418;0,646;2;NA;NA
Pocillopora verrucosa;Pve;A;VT;3;Control;0;Tank_9;Red Sea;0,688;2,035;0,662;3;NA;NA
Pocillopora verrucosa;Pve;C;ST;3;Control;0;Tank_9;Red Sea;0,534;1,397;0,618;1;NA;NA
Pocillopora verrucosa;Pve;C;ST;3;Control;0;Tank_9;Red Sea;0,513;1,396;0,633;2;NA;NA
Pocillopora verrucosa;Pve;C;ST;3;Control;0;Tank_9;Red Sea;0,596;1,577;0,622;3;NA;NA
Pocillopora verrucosa;Pve;A;ST;3;Control;0;Tank_9;Red Sea;0,531;1,416;0,625;1;NA;NA
Pocillopora verrucosa;Pve;A;ST;3;Control;0;Tank_9;Red Sea;0,539;1,405;0,616;2;NA;NA
Pocillopora verrucosa;Pve;A;ST;3;Control;0;Tank_9;Red Sea;0,788;2,025;0,611;3;NA;NA
Pocillopora verrucosa;Pve;C;VT;3;Control;0;Tank_9;Red Sea;0,792;2,100;0,623;1;NA;NA
Pocillopora verrucosa;Pve;C;VT;3;Control;0;Tank_9;Red Sea;0,554;1,383;0,599;2;NA;NA
Pocillopora verrucosa;Pve;C;VT;3;Control;0;Tank_9;Red Sea;0,805;2,040;0,605;3;NA;NA
Pocillopora verrucosa;Pve;B;ST;3;Control;0;Tank_9;Indonesia;0,612;1,544;0,604;1;NA;NA
Pocillopora verrucosa;Pve;B;ST;3;Control;0;Tank_9;Indonesia;0,563;1,461;0,615;2;NA;NA
Pocillopora verrucosa;Pve;B;ST;3;Control;0;Tank_9;Indonesia;0,641;1,578;0,594;3;NA;NA
Pocillopora verrucosa;Pve;E;ST;3;Control;0;Tank_9;Indonesia;0,469;1,072;0,563;1;NA;NA
Pocillopora verrucosa;Pve;E;ST;3;Control;0;Tank_9;Indonesia;0,420;0,875;0,520;2;NA;NA
Pocillopora verrucosa;Pve;E;ST;3;Control;0;Tank_9;Indonesia;0,360;0,840;0,571;3;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;3;Control;0;Tank_9;Red Sea;0,700;2,075;0,663;1;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;3;Control;0;Tank_9;Red Sea;0,568;1,544;0,632;2;NA;NA
Pocillopora verrucosa;Pve;A;Ambient;3;Control;0;Tank_9;Red Sea;0,682;1,922;0,645;3;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;3;Control;0;Tank_9;Red Sea;0,771;2,103;0,633;1;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;3;Control;0;Tank_9;Red Sea;0,724;1,986;0,635;2;NA;NA
Pocillopora verrucosa;Pve;C;Ambient;3;Control;0;Tank_9;Red Sea;0,835;2,525;0,669;3;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;3;Control;0;Tank_9;Indonesia;0,709;1,955;0,637;1;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;3;Control;0;Tank_9;Indonesia;0,986;3,025;0,674;2;NA;NA
Pocillopora verrucosa;Pve;B;Ambient;3;Control;0;Tank_9;Indonesia;0,745;2,171;0,657;3;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;3;Control;0;Tank_9;Indonesia;0,863;2,243;0,615;1;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;3;Control;0;Tank_9;Indonesia;0,964;2,515;0,617;2;NA;NA
Pocillopora verrucosa;Pve;E;Ambient;3;Control;0;Tank_9;Indonesia;1,108;2,844;0,610;3;NA;NA
Pocillopora verrucosa;Pve;E;VT;3;Control;0;Tank_9;Indonesia;0,800;1,996;0,599;1;NA;NA
Pocillopora verrucosa;Pve;E;VT;3;Control;0;Tank_9;Indonesia;0,627;1,604;0,609;2;NA;NA
Pocillopora verrucosa;Pve;E;VT;3;Control;0;Tank_9;Indonesia;0,662;1,858;0,644;3;NA;NA
Pocillopora verrucosa;Pve;B;VT;3;Control;0;Tank_9;Indonesia;0,757;1,947;0,611;1;NA;NA
Pocillopora verrucosa;Pve;B;VT;3;Control;0;Tank_9;Indonesia;0,786;1,968;0,601;2;NA;NA
Pocillopora verrucosa;Pve;B;VT;3;Control;0;Tank_9;Indonesia;0,520;1,285;0,595;3;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;1;Control;1;Tank_1;Red Sea;0,328;0,927;0,646;1;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;1;Control;1;Tank_1;Red Sea;0,433;1,208;0,642;2;NA;NA
Galaxea fascicularis;Gfa;06;Ambient;1;Control;1;Tank_1;Red Sea;0,435;1,255;0,653;3;NA;NA
Galaxea fascicularis;Gfa;06;ST;1;Control;1;Tank_1;Red Sea;0,380;1,001;0,620;1;NA;NA
Galaxea fascicularis;Gfa;06;ST;1;Control;1;Tank_1;Red Sea;0,311;0,856;0,637;2;NA;NA
Galaxea fascicularis;Gfa;06;ST;1;Control;1;Tank_1;Red Sea;0,282;0,790;0,643;3;NA;NA
Galaxea fascicularis;Gfa;06;VT;1;Control;1;Tank_1;Red Sea;0,353;0,956;0,631;1;NA;NA
Galaxea fascicularis;Gfa;06;VT;1;Control;1;Tank_1;Red Sea;0,386;1,067;0,638;2;NA;NA
Galaxea fascicularis;Gfa;06;VT;1;Control;1;Tank_1;Red Sea;0,284;0,747;0,620;3;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;1;Control;1;Tank_1;Red Sea;0,467;1,235;0,622;1;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;1;Control;1;Tank_1;Red Sea;0,505;1,333;0,621;2;NA;NA
Galaxea fascicularis;Gfa;14;Ambient;1;Control;1;Tank_1;Red Sea;0,441;1,127;0,609;3;NA;NA
Galaxea fascicularis;Gfa;14;ST;1;Control;1;Tank_1;Red Sea;0,525;1,444;0,636;1;NA;NA
Galaxea fascicularis;Gfa;14;ST;1;Control;1;Tank_1;Red Sea;0,581;1,522;0,618;2;NA;NA
Galaxea fascicularis;Gfa;14;ST;1;Control;1;Tank_1;Red Sea;0,518;1,406;0,632;3;NA;NA
Galaxea fascicularis;Gfa;14;VT;1;Control;1;Tank_1;Red Sea;0,373;0,988;0,622;1;NA;NA
Galaxea fascicularis;Gfa;14;VT;1;Control;1;Tank_1;Red Sea;0,385;1,002;0,616;2;NA;NA
Galaxea fascicularis;Gfa;14;VT;1;Control;1;Tank_1;Red Sea;0,307;0,751;0,591;3;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;1;Control;1;Tank_1;Red Sea;0,461;1,306;0,647;1;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;1;Control;1;Tank_1;Red Sea;0,483;1,353;0,643;2;NA;NA
Galaxea fascicularis;Gfa;31;Ambient;1;Control;1;Tank_1;Red Sea;0,476;1,307;0,636;3;NA;NA
Galaxea fascicularis;Gfa;31;ST;1;Control;1;Tank_1;Red Sea;0,407;1,056;0,615;1;NA;NA
Galaxea fascicularis;Gfa;31;ST;1;Control;1;Tank_1;Red Sea;0,369;0,967;0,618;2;NA;NA
Galaxea fascicularis;Gfa;31;ST;1;Control;1;Tank_1;Red Sea;0,303;0,790;0,616;3;NA;NA
Galaxea fascicularis;Gfa;31;VT;1;Control;1;Tank_1;Red Sea;0,423;1,137;0,628;1;NA;NA
Galaxea fascicularis;Gfa;31;VT;1;Control;1;Tank_1;Red Sea;0,454;1,166;0,611;2;NA;NA
Galaxea fascicularis;Gfa;31;VT;1;Control;1;Tank_1;Red Sea;0,349;0,908;0,616;3;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;1;Control;1;Tank_1;Red Sea;0,590;1,514;0,610;1;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;1;Control;1;Tank_1;Red Sea;0,516;1,395;0,630;2;NA;NA
Galaxea fascicularis;Gfa;60;Ambient;1;Control;1;Tank_1;Red Sea;0,432;1,181;0,634;3;NA;NA
Galaxea fascicularis;Gfa;60;ST;1;Control;1;Tank_1;Red Sea;0,376;1,031;0,635;1;NA;NA
Galaxea fascicularis;Gfa;60;ST;1;Control;1;Tank_1;Red Sea;0,391;1,069;0,634;2;NA;NA
Galaxea fascicularis;Gfa;60;ST;1;Control;1;Tank_1;Red Sea;0,562;1,528;0,632;3;NA;NA
Galaxea fascicularis;Gfa;60;VT;1;Control;1;Tank_1;Red Sea;0,470;1,275;0,631;1;NA;NA
Galaxea fascicularis;Gfa;60;VT;1;Control;1;Tank_1;Red Sea;0,416;1,141;0,635;2;NA;NA
Galaxea fascicularis;Gfa;60;VT;1;Control;1;Tank_1;Red Sea;0,641;1,789;0,642;3;NA;NA
Porites rus;Pru;L;Ambient;2;Heat;1;Tank_10;Red Sea;0,439;0,907;0,516;1;NA;NA
Porites rus;Pru;L;Ambient;2;Heat;1;Tank_10;Red Sea;0,401;0,865;0,536;2;NA;NA
Porites rus;Pru;L;Ambient;2;Heat;1;Tank_10;Red Sea;0,504;1,127;0,553;3;NA;NA
Porites rus;Pru;L;ST;2;Heat;1;Tank_10;Red Sea;0,437;0,975;0,552;1;NA;NA
Porites rus;Pru;L;ST;2;Heat;1;Tank_10;Red Sea;0,502;1,187;0,577;2;NA;NA
Porites rus;Pru;L;ST;2;Heat;1;Tank_10;Red Sea;0,562;1,185;0,526;3;NA;NA
Porites rus;Pru;L;VT;2;Heat;1;Tank_10;Red Sea;0,557;1,368;0,593;1;NA;NA
Porites rus;Pru;L;VT;2;Heat;1;Tank_10;Red Sea;0,445;0,970;0,541;2;NA;NA
Porites rus;Pru;L;VT;2;Heat;1;Tank_10;Red Sea;0,455;1,045;0,565;3;NA;NA
Porites rus;Pru;M;Ambient;2;Heat;1;Tank_10;Red Sea;0,706;1,435;0,508;1;NA;NA
Porites rus;Pru;M;Ambient;2;Heat;1;Tank_10;Red Sea;0,499;1,035;0,518;2;NA;NA
Porites rus;Pru;M;Ambient;2;Heat;1;Tank_10;Red Sea;0,205;0,370;0,446;3;NA;NA
Porites rus;Pru;M;ST;2;Heat;1;Tank_10;Red Sea;0,571;1,180;0,516;1;NA;NA
Porites rus;Pru;M;ST;2;Heat;1;Tank_10;Red Sea;0,634;1,403;0,548;2;NA;NA
Porites rus;Pru;M;ST;2;Heat;1;Tank_10;Red Sea;0,518;1,050;0,507;3;NA;NA
Porites rus;Pru;M;VT;2;Heat;1;Tank_10;Red Sea;0,490;0,972;0,496;1;NA;NA
Porites rus;Pru;M;VT;2;Heat;1;Tank_10;Red Sea;0,551;1,211;0,545;2;NA;NA
Porites rus;Pru;M;VT;2;Heat;1;Tank_10;Red Sea;0,496;1,003;0,505;3;NA;NA
Porites rus;Pru;N;Ambient;2;Heat;1;Tank_10;Red Sea;0,473;0,954;0,504;1;NA;NA
Porites rus;Pru;N;Ambient;2;Heat;1;Tank_10;Red Sea;0,451;0,936;0,518;2;NA;NA
Porites rus;Pru;N;Ambient;2;Heat;1;Tank_10;Red Sea;0,402;0,807;0,502;3;NA;NA
Porites rus;Pru;N;ST;2;Heat;1;Tank_10;Red Sea;0,267;0,544;0,509;1;NA;NA
Porites rus;Pru;N;ST;2;Heat;1;Tank_10;Red Sea;0,282;0,492;0,427;2;NA;NA
Porites rus;Pru;N;ST;2;Heat;1;Tank_10;Red Sea;0,277;0,564;0,509;3;NA;NA
Porites rus;Pru;N;VT;2;Heat;1;Tank_10;Red Sea;0,253;0,510;0,504;1;NA;NA
Porites rus;Pru;N;VT;2;Heat;1;Tank_10;Red Sea;0,322;0,592;0,456;2;NA;NA
Porites rus;Pru;N;VT;2;Heat;1;Tank_10;Red Sea;0,104;0,183;0,432;3;NA;NA
Porites rus;Pru;O;Ambient;2;Heat;1;Tank_10;Red Sea;0,335;0,688;0,513;1;NA;NA
Porites rus;Pru;O;Ambient;2;Heat;1;Tank_10;Red Sea;0,378;0,780;0,515;2;NA;NA
Porites rus;Pru;O;Ambient;2;Heat;1;Tank_10;Red Sea;0,357;0,703;0,492;3;NA;NA
Porites rus;Pru;O;ST;2;Heat;1;Tank_10;Red Sea;0,344;0,703;0,511;1;NA;NA
Porites rus;Pru;O;ST;2;Heat;1;Tank_10;Red Sea;0,508;1,069;0,525;2;NA;NA
Porites rus;Pru;O;ST;2;Heat;1;Tank_10;Red Sea;0,376;0,801;0,531;3;NA;NA
Porites rus;Pru;O;VT;2;Heat;1;Tank_10;Red Sea;0,388;0,752;0,484;1;NA;NA
Porites rus;Pru;O;VT;2;Heat;1;Tank_10;Red Sea;0,419;0,852;0,508;2;NA;NA
Porites rus;Pru;O;VT;2;Heat;1;Tank_10;Red Sea;0,336;0,689;0,512;3;NA;NA
Porites rus;Pru;L;Ambient;3;Control;1;Tank_11;Red Sea;0,612;1,739;0,648;1;NA;NA
Porites rus;Pru;L;Ambient;3;Control;1;Tank_11;Red Sea;0,678;1,873;0,638;2;NA;NA
Porites rus;Pru;L;Ambient;3;Control;1;Tank_11;Red Sea;0,785;2,243;0,650;3;NA;NA
Porites rus;Pru;L;ST;3;Control;1;Tank_11;Red Sea;0,445;1,118;0,602;1;NA;NA
Porites rus;Pru;L;ST;3;Control;1;Tank_11;Red Sea;0,550;1,266;0,566;2;NA;NA
Porites rus;Pru;L;ST;3;Control;1;Tank_11;Red Sea;0,647;1,661;0,610;3;NA;NA
Porites rus;Pru;L;VT;3;Control;1;Tank_11;Red Sea;0,519;1,194;0,565;1;NA;NA
Porites rus;Pru;L;VT;3;Control;1;Tank_11;Red Sea;0,524;1,269;0,587;2;NA;NA
Porites rus;Pru;L;VT;3;Control;1;Tank_11;Red Sea;0,551;1,305;0,578;3;NA;NA
Porites rus;Pru;M;Ambient;3;Control;1;Tank_11;Red Sea;0,596;1,204;0,505;1;NA;NA
Porites rus;Pru;M;Ambient;3;Control;1;Tank_11;Red Sea;0,569;1,085;0,476;2;NA;NA
Porites rus;Pru;M;Ambient;3;Control;1;Tank_11;Red Sea;0,501;1,024;0,511;3;NA;NA
Porites rus;Pru;M;ST;3;Control;1;Tank_11;Red Sea;0,455;0,960;0,526;1;NA;NA
Porites rus;Pru;M;ST;3;Control;1;Tank_11;Red Sea;0,662;1,369;0,516;2;NA;NA
Porites rus;Pru;M;ST;3;Control;1;Tank_11;Red Sea;0,540;1,113;0,515;3;NA;NA
Porites rus;Pru;M;VT;3;Control;1;Tank_11;Red Sea;0,650;1,569;0,586;1;NA;NA
Porites rus;Pru;M;VT;3;Control;1;Tank_11;Red Sea;0,560;1,199;0,533;2;NA;NA
